customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-1912,Male,1,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.3,0.0,No
CUST-1913,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),32.11,62.1,No
CUST-1914,Female,1,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.63,1572.61,No
CUST-1915,Female,1,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,93.59,3847.45,Yes
CUST-1916,Female,0,No,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),53.33,443.76,No
CUST-1917,Female,1,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),37.42,224.18,No
CUST-1918,Female,0,No,No,37,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,75.96,2823.83,No
CUST-1919,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),73.8,83.08,No
CUST-1920,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,108.36,1185.19,Yes
CUST-1921,Male,1,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.73,1471.17,Yes
CUST-1922,Male,1,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.4,527.27,No
CUST-1923,Male,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.01,849.25,Yes
CUST-1924,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),85.7,852.84,No
CUST-1925,Male,0,Yes,No,22,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.42,1414.95,Yes
CUST-1926,Male,0,No,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,89.65,1888.14,Yes
CUST-1927,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),94.25,1784.12,No
CUST-1928,Female,0,No,No,24,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,74.49,1777.76,No
CUST-1929,Male,0,No,No,7,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),64.98,443.24,No
CUST-1930,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,93.84,183.75,Yes
CUST-1931,Female,1,Yes,Yes,3,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),50.02,137.79,Yes
CUST-1932,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,112.64,661.25,No
CUST-1933,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,115.46,1841.92,Yes
CUST-1934,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.6,1086.68,No
CUST-1935,Male,1,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),83.72,2330.02,Yes
CUST-1936,Female,1,Yes,Yes,37,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.4,2216.57,Yes
CUST-1937,Male,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.24,243.79,No
CUST-1938,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,68.2,809.1,No
CUST-1939,Female,0,No,No,12,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,80.65,955.41,No
CUST-1940,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),82.22,412.67,No
CUST-1941,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.06,65.29,Yes
CUST-1942,Female,0,No,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,370.99,No
CUST-1943,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),85.13,6142.7,No
CUST-1944,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,83.77,335.28,Yes
CUST-1945,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,60.57,44.23,Yes
CUST-1946,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,75.23,2700.11,No
CUST-1947,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.91,192.39,No
CUST-1948,Female,1,Yes,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,775.08,No
CUST-1949,Male,0,Yes,No,29,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,82.57,2384.72,No
CUST-1950,Male,1,No,Yes,69,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,81.64,5619.85,No
CUST-1951,Female,0,No,Yes,12,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,68.95,827.23,No
CUST-1952,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),93.7,2435.46,Yes
CUST-1953,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),101.4,1517.41,Yes
CUST-1954,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,75.52,1738.13,Yes
CUST-1955,Male,0,No,No,14,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),78.57,1089.27,No
CUST-1956,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.79,113.55,No
CUST-1957,Male,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,69.2,1179.22,No
CUST-1958,Female,0,Yes,No,18,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),65.97,1204.76,No
CUST-1959,Male,0,No,No,39,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,3908.91,Yes
CUST-1960,Male,0,Yes,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,566.19,No
CUST-1961,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,80.28,2084.8,Yes
CUST-1962,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,100.32,192.4,Yes
CUST-1963,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,85.01,2564.42,Yes
CUST-1964,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.55,439.06,Yes
CUST-1965,Male,1,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,64.6,3427.13,No
CUST-1966,Male,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.93,5213.52,No
CUST-1967,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.36,13.61,Yes
CUST-1968,Female,1,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.85,,No
CUST-1969,Male,0,No,No,0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.66,0.0,No
CUST-1970,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),93.64,919.87,Yes
CUST-1971,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),84.81,1530.41,No
CUST-1972,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.71,165.52,No
CUST-1973,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.05,1045.94,No
CUST-1974,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,92.54,11.24,Yes
CUST-1975,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.79,96.68,Yes
CUST-1976,Female,0,Yes,No,20,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.92,1424.27,No
CUST-1977,Female,1,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,73.61,2226.29,No
CUST-1978,Female,0,Yes,No,59,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),78.93,4643.72,No
CUST-1979,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.68,2771.4,No
CUST-1980,Female,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,110.16,2867.18,Yes
CUST-1981,Female,0,No,Yes,12,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),104.98,1257.78,No
CUST-1982,Female,0,Yes,No,0,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.3,4.82,Yes
CUST-1983,Male,0,Yes,No,3,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),65.56,192.84,No
CUST-1984,Female,0,Yes,No,18,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),75.7,1348.54,No
CUST-1985,Female,1,Yes,Yes,26,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),64.04,1648.6,No
CUST-1986,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,96.86,1172.1,No
CUST-1987,Female,0,No,No,31,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.67,2800.31,Yes
CUST-1988,Female,0,No,No,17,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,99.2,1700.3,Yes
CUST-1989,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,103.42,113.14,Yes
CUST-1990,Female,0,Yes,No,5,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.19,412.93,Yes
CUST-1991,Female,0,Yes,Yes,43,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.35,3142.1,No
CUST-1992,Female,0,No,Yes,30,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.16,2186.48,No
CUST-1993,Female,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.24,1852.74,No
CUST-1994,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),94.92,297.15,Yes
CUST-1995,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,63.37,4545.05,Yes
CUST-1996,Male,0,No,Yes,5,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,62.64,303.18,No
CUST-1997,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.67,0.0,No
CUST-1998,Female,0,No,No,72,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,89.92,6461.58,No
CUST-1999,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,95.58,670.87,Yes
CUST-2000,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,80.71,2097.58,Yes
CUST-2001,Male,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),67.74,263.62,No
CUST-2002,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.43,529.28,No
CUST-2003,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,78.04,4364.47,No
CUST-2004,Male,1,Yes,No,9,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),81.42,726.51,No
CUST-2005,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.41,807.28,No
CUST-2006,Female,1,No,Yes,4,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),76.52,307.7,Yes
CUST-2007,Male,0,Yes,No,23,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),70.99,1630.53,No
CUST-2008,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),101.69,903.06,No
CUST-2009,Female,0,No,No,5,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.25,286.77,Yes
CUST-2010,Male,0,Yes,No,9,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,55.81,488.33,No
CUST-2011,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,97.55,371.91,No
CUST-2012,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,81.74,4492.96,No
CUST-2013,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.04,385.48,Yes
CUST-2014,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.99,218.76,Yes
CUST-2015,Female,0,Yes,No,14,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,68.35,950.08,Yes
CUST-2016,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,91.16,821.96,No
CUST-2017,Male,0,No,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,584.95,No
CUST-2018,Female,0,No,No,72,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,78.7,5665.57,No
CUST-2019,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.05,1023.13,Yes
CUST-2020,Male,0,Yes,Yes,47,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.29,2767.33,No
CUST-2021,Male,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,90.31,1794.73,No
CUST-2022,Female,1,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,89.77,356.08,No
CUST-2023,Female,1,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.51,948.08,No
CUST-2024,Female,0,No,No,17,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.27,1119.7,No
CUST-2025,Female,0,No,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,465.48,No
CUST-2026,Female,0,No,Yes,52,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),65.89,3409.88,No
CUST-2027,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.06,434.72,Yes
CUST-2028,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),102.69,5662.22,No
CUST-2029,Male,1,No,Yes,33,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),69.43,2304.46,Yes
CUST-2030,Male,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,88.33,1427.83,No
CUST-2031,Female,1,Yes,Yes,22,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,76.37,1663.34,No
CUST-2032,Male,0,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,66.94,588.51,No
CUST-2033,Female,0,No,Yes,72,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,56.67,4065.61,No
CUST-2034,Male,0,Yes,No,26,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,54.05,1389.75,No
CUST-2035,Female,1,Yes,No,1,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.35,73.46,No
CUST-2036,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),105.46,962.35,Yes
CUST-2037,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),112.75,2583.33,Yes
CUST-2038,Male,0,No,No,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.89,73.66,Yes
CUST-2039,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.65,7.04,No
CUST-2040,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,100.52,1391.16,No
CUST-2041,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.81,217.7,No
CUST-2042,Male,0,Yes,Yes,13,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,68.83,886.61,Yes
CUST-2043,Male,0,No,Yes,7,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),55.45,402.04,No
CUST-2044,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,92.72,371.46,Yes
CUST-2045,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),76.53,2148.7,No
CUST-2046,Male,0,No,Yes,17,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),79.13,1330.37,No
CUST-2047,Male,0,Yes,No,5,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,66.59,350.11,No
CUST-2048,Male,0,Yes,Yes,9,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),73.94,658.36,No
CUST-2049,Male,0,No,No,21,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.82,1432.49,No
CUST-2050,Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.46,102.65,No
CUST-2051,Male,0,No,Yes,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.01,231.38,Yes
CUST-2052,Male,0,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.68,61.98,Yes
CUST-2053,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),89.35,3558.69,No
CUST-2054,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),98.49,3245.78,No
CUST-2055,Male,0,Yes,No,33,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),65.7,2182.2,Yes
CUST-2056,Female,0,Yes,Yes,30,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),45.87,1361.5,No
CUST-2057,Male,0,Yes,No,26,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,80.54,2110.74,Yes
CUST-2058,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,100.22,1509.99,No
CUST-2059,Female,0,Yes,No,24,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.07,1798.52,No
CUST-2060,Male,0,No,Yes,0,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,56.53,1.86,Yes
